Altitude
[km]	Density
[kg/m3]	Viscosity
[Pa.s]
31.8000	0.0136383	0.0000149834
32.0000	0.0132250	0.0000149945
32.2000	0.0128048	0.0000150254
32.4000	0.0123989	0.0000150564
32.6000	0.0120068	0.0000150873
32.8000	0.0116280	0.0000151182
33.0000	0.0112620	0.0000151491
33.2000	0.0109084	0.0000151799
33.4000	0.0105667	0.0000152107
33.6000	0.0102365	0.0000152414
33.8000	0.00991734	0.0000152722
34.0000	0.00960889	0.0000153029
34.2000	0.00931073	0.0000153335
34.4000	0.00902250	0.0000153642
34.6000	0.00874385	0.0000153948
34.8000	0.00847443	0.0000154254
35.0000	0.00821392	0.0000154559
35.2000	0.00796201	0.0000154864
35.4000	0.00771839	0.0000155169
35.6000	0.00748277	0.0000155474
35.8000	0.00725486	0.0000155778
36.0000	0.00703441	0.0000156082
36.2000	0.00682115	0.0000156385
36.4000	0.00661483	0.0000156688
36.6000	0.00641520	0.0000156991
36.8000	0.00622205	0.0000157294
37.0000	0.00603513	0.0000157596
37.2000	0.00585424	0.0000157898
37.4000	0.00567917	0.0000158200
37.6000	0.00550972	0.0000158502
37.8000	0.00534569	0.0000158803
38.0000	0.00518691	0.0000159104
38.2000	0.00503319	0.0000159404
38.4000	0.00488436	0.0000159704
38.6000	0.00474025	0.0000160004
38.8000	0.00460071	0.0000160304
39.0000	0.00446557	0.0000160603
39.2000	0.00433470	0.0000160902
39.4000	0.00420794	0.0000161201
39.6000	0.00408516	0.0000161500
39.8000	0.00396623	0.0000161798
40.0000	0.00385101	0.0000162096
40.2000	0.00373939	0.0000162393
40.4000	0.00363123	0.0000162691
40.6000	0.00352644	0.0000162988
40.8000	0.00342489	0.0000163284
41.0000	0.00332648	0.0000163581
41.2000	0.00323111	0.0000163877
41.4000	0.00313867	0.0000164173
41.6000	0.00304907	0.0000164468
41.8000	0.00296222	0.0000164763
42.0000	0.00287802	0.0000165058
42.2000	0.00279639	0.0000165353
42.4000	0.00271725	0.0000165647
42.6000	0.00264051	0.0000165942
42.8000	0.00256609	0.0000166235
43.0000	0.00249393	0.0000166529
43.2000	0.00242395	0.0000166822
43.4000	0.00235607	0.0000167115
43.6000	0.00229024	0.0000167408
43.8000	0.00222638	0.0000167700
44.0000	0.00216443	0.0000167992
44.2000	0.00210433	0.0000168284
44.4000	0.00204602	0.0000168576
44.6000	0.00198945	0.0000168867
44.8000	0.00193456	0.0000169158
45.0000	0.00188129	0.0000169449
45.2000	0.00182960	0.0000169739
45.4000	0.00177943	0.0000170029
45.6000	0.00173074	0.0000170319
45.8000	0.00168348	0.0000170609
46.0000	0.00163760	0.0000170898
46.2000	0.00159307	0.0000171187
46.4000	0.00154983	0.0000171476
46.6000	0.00150786	0.0000171764
46.8000	0.00146710	0.0000172053
47.0000	0.00142753	0.0000172341
47.2000	0.00139195	0.0000172341
47.4000	0.00135725	0.0000172341
47.6000	0.00132341	0.0000172341
47.8000	0.00129042	0.0000172341
48.0000	0.00125825	0.0000172341
48.2000	0.00122688	0.0000172341
48.4000	0.00119630	0.0000172341
48.6000	0.00116647	0.0000172341
48.8000	0.00113739	0.0000172341
49.0000	0.00110904	0.0000172341
49.2000	0.00108139	0.0000172341
49.4000	0.00105443	0.0000172341
49.6000	0.00102815	0.0000172341
49.8000	0.00100252	0.0000172341
50.0000	0.000977525	0.0000172341
